Datetime,Close,High,Low,Open,Volume
2025-05-08 13:30:00+00:00,153.3000030517578,154.82000732421875,152.97000122070312,154.73500061035156,8176906
2025-05-08 13:35:00+00:00,153.14999389648438,153.9199981689453,152.89999389648438,153.3000030517578,1825358
2025-05-08 13:40:00+00:00,153.92999267578125,154.11000061035156,153.05999755859375,153.13999938964844,1471932
2025-05-08 13:45:00+00:00,153.7899932861328,154.3300018310547,153.60000610351562,153.94000244140625,1437518
2025-05-08 13:50:00+00:00,153.55999755859375,153.8249969482422,153.25,153.81680297851562,1193354
2025-05-08 13:55:00+00:00,153.4550018310547,153.66000366210938,153.22000122070312,153.55299377441406,763082
2025-05-08 14:00:00+00:00,153.52999877929688,154.02999877929688,153.4199981689453,153.4600067138672,835911
2025-05-08 14:05:00+00:00,153.82000732421875,153.85000610351562,153.41000366210938,153.5399932861328,700098
2025-05-08 14:10:00+00:00,154.0449981689453,154.15899658203125,153.69000244140625,153.82000732421875,996081
2025-05-08 14:15:00+00:00,154.30999755859375,154.42999267578125,153.8000030517578,154.03500366210938,665758
2025-05-08 14:20:00+00:00,153.99000549316406,154.47999572753906,153.94760131835938,154.3000030517578,716042
2025-05-08 14:25:00+00:00,153.8800048828125,154.07980346679688,153.60000610351562,153.99000549316406,830395
2025-05-08 14:30:00+00:00,153.89999389648438,153.98500061035156,153.5507049560547,153.88999938964844,749441
2025-05-08 14:35:00+00:00,153.72999572753906,153.97000122070312,153.5,153.89999389648438,560269
2025-05-08 14:40:00+00:00,153.80999755859375,153.9499969482422,153.57000732421875,153.72999572753906,573256
2025-05-08 14:45:00+00:00,153.8175048828125,153.9250030517578,153.57000732421875,153.82000732421875,518463
2025-05-08 14:50:00+00:00,153.63999938964844,154.11000061035156,153.3699951171875,153.8300018310547,888184
2025-05-08 14:55:00+00:00,153.47999572753906,153.69000244140625,153.22000122070312,153.6300048828125,590166
2025-05-08 15:00:00+00:00,153.6699981689453,153.6999969482422,153.24000549316406,153.47999572753906,409134
2025-05-08 15:05:00+00:00,154.0850067138672,154.1199951171875,153.6699981689453,153.67999267578125,646079
2025-05-08 15:10:00+00:00,154.13999938964844,154.1999969482422,153.9600067138672,154.07000732421875,678931
2025-05-08 15:15:00+00:00,153.9799041748047,154.15350341796875,153.94000244140625,154.10000610351562,484016
2025-05-08 15:20:00+00:00,154.16000366210938,154.28500366210938,153.86000061035156,153.97999572753906,691059
2025-05-08 15:25:00+00:00,154.02000427246094,154.24000549316406,153.9499969482422,154.16079711914062,754093
2025-05-08 15:30:00+00:00,154.17999267578125,154.2100067138672,153.85000610351562,154.0449981689453,382463
2025-05-08 15:35:00+00:00,154.5,154.52999877929688,154.0399932861328,154.19000244140625,714327
2025-05-08 15:40:00+00:00,155.0500030517578,155.05499267578125,154.44000244140625,154.4949951171875,1074017
2025-05-08 15:45:00+00:00,154.94500732421875,155.2100067138672,154.7899932861328,155.07000732421875,615372
2025-05-08 15:50:00+00:00,154.72000122070312,155.0198974609375,154.5800018310547,154.92999267578125,367539
2025-05-08 15:55:00+00:00,154.5930938720703,154.75,154.41000366210938,154.7100067138672,366719
2025-05-08 16:00:00+00:00,154.85000610351562,154.89199829101562,154.5749969482422,154.5800018310547,246807
2025-05-08 16:05:00+00:00,154.82640075683594,155.0,154.81649780273438,154.86000061035156,331228
2025-05-08 16:10:00+00:00,154.78500366210938,154.8300018310547,154.53500366210938,154.8249969482422,441357
2025-05-08 16:15:00+00:00,154.84500122070312,154.88999938964844,154.57000732421875,154.7899932861328,306436
2025-05-08 16:20:00+00:00,155.08999633789062,155.17999267578125,154.7801055908203,154.8300018310547,514915
2025-05-08 16:25:00+00:00,154.7100067138672,155.15780639648438,154.6199951171875,155.09500122070312,453466
2025-05-08 16:30:00+00:00,154.82000732421875,154.90379333496094,154.595703125,154.7050018310547,333959
2025-05-08 16:35:00+00:00,154.94000244140625,154.9499969482422,154.66000366210938,154.81300354003906,211580
2025-05-08 16:40:00+00:00,154.88999938964844,155.00999450683594,154.8300018310547,154.94000244140625,238138
2025-05-08 16:45:00+00:00,154.97999572753906,154.98500061035156,154.80999755859375,154.89999389648438,201571
2025-05-08 16:50:00+00:00,154.87010192871094,155.0399932861328,154.85000610351562,154.97999572753906,330702
2025-05-08 16:55:00+00:00,154.75,154.91009521484375,154.67999267578125,154.8699951171875,266583
2025-05-08 17:00:00+00:00,154.77999877929688,154.83399963378906,154.4600067138672,154.74989318847656,376521
2025-05-08 17:05:00+00:00,154.75999450683594,154.9300994873047,154.60499572753906,154.7899932861328,257165
2025-05-08 17:10:00+00:00,154.72500610351562,154.91000366210938,154.67999267578125,154.77000427246094,280910
2025-05-08 17:15:00+00:00,154.52999877929688,154.7949981689453,154.47000122070312,154.7449951171875,393986
2025-05-08 17:20:00+00:00,154.77999877929688,154.82000732421875,154.3800048828125,154.52999877929688,234491
2025-05-08 17:25:00+00:00,154.80999755859375,154.91000366210938,154.66000366210938,154.77999877929688,267004
2025-05-08 17:30:00+00:00,154.63999938964844,154.80999755859375,154.58999633789062,154.8000030517578,199052
2025-05-08 17:35:00+00:00,154.80690002441406,154.8300018310547,154.55999755859375,154.61000061035156,259568
2025-05-08 17:40:00+00:00,154.97000122070312,154.97109985351562,154.75999450683594,154.8148956298828,254285
2025-05-08 17:45:00+00:00,154.96499633789062,155.06979370117188,154.8800048828125,154.97000122070312,266142
2025-05-08 17:50:00+00:00,155.02999877929688,155.10000610351562,154.93499755859375,154.96539306640625,208209
2025-05-08 17:55:00+00:00,154.68020629882812,155.02999877929688,154.6300048828125,155.02000427246094,274184
