Datetime,Close,High,Low,Open,Volume
2025-05-08 16:15:00+00:00,523.4099731445312,523.659912109375,523.239990234375,523.31298828125,104745
2025-05-08 16:20:00+00:00,523.2200927734375,523.659912109375,523.0349731445312,523.4500122070312,41559
2025-05-08 16:25:00+00:00,522.875,523.2849731445312,522.7901000976562,523.2197875976562,94390
2025-05-08 16:30:00+00:00,523.0,523.1699829101562,522.760009765625,522.875,30840
2025-05-08 16:35:00+00:00,523.3699951171875,523.4000244140625,522.9450073242188,523.02001953125,24831
2025-05-08 16:40:00+00:00,523.6599731445312,523.75,523.1898803710938,523.3699951171875,53851
2025-05-08 16:45:00+00:00,523.8900146484375,523.97998046875,523.4868774414062,523.6500244140625,43050
2025-05-08 16:50:00+00:00,524.0900268554688,524.22998046875,523.79541015625,523.9099731445312,47635
2025-05-08 16:55:00+00:00,524.0598754882812,524.1400146484375,523.961669921875,523.9849853515625,29638
2025-05-08 17:00:00+00:00,523.5349731445312,524.0894775390625,523.52001953125,524.030029296875,42971
2025-05-08 17:05:00+00:00,523.4885864257812,523.7449951171875,523.3516845703125,523.5650024414062,36720
2025-05-08 17:10:00+00:00,523.27001953125,523.3800048828125,523.0601196289062,523.3599853515625,26455
2025-05-08 17:15:00+00:00,523.2050170898438,523.344970703125,523.1029052734375,523.25,29324
2025-05-08 17:20:00+00:00,523.5399780273438,523.5496215820312,522.9000244140625,523.2138061523438,30547
2025-05-08 17:25:00+00:00,523.1799926757812,523.3804931640625,523.164794921875,523.3804931640625,12242
2025-05-08 17:30:00+00:00,522.625,523.377685546875,522.625,523.2000122070312,32587
2025-05-08 17:35:00+00:00,522.791015625,522.9373779296875,522.4000244140625,522.6270141601562,35066
2025-05-08 17:40:00+00:00,522.7598876953125,522.8150024414062,522.5698852539062,522.75048828125,15009
2025-05-08 17:45:00+00:00,522.6199951171875,522.7799072265625,522.2650146484375,522.7799072265625,19239
2025-05-08 17:50:00+00:00,522.7550048828125,522.8599853515625,522.3900146484375,522.5682983398438,20794
2025-05-08 17:55:00+00:00,521.8900146484375,522.75,521.72998046875,522.75,65235
2025-05-08 18:00:00+00:00,521.7899780273438,522.030029296875,521.5800170898438,521.7999877929688,22686
2025-05-08 18:05:00+00:00,522.2999877929688,522.322998046875,521.75,521.802490234375,35027
2025-05-08 18:10:00+00:00,522.3796997070312,522.4663696289062,522.0,522.3499755859375,27899
2025-05-08 18:15:00+00:00,522.5700073242188,522.7196044921875,522.2899169921875,522.3599853515625,23951
2025-05-08 18:20:00+00:00,522.1602783203125,522.7061157226562,522.0900268554688,522.583984375,24814
2025-05-08 18:25:00+00:00,522.0850219726562,522.4559936523438,522.03759765625,522.1773071289062,15251
2025-05-08 18:30:00+00:00,522.885009765625,522.9400024414062,522.1799926757812,522.1799926757812,39825
2025-05-08 18:35:00+00:00,522.8200073242188,523.0399780273438,522.7550048828125,522.9699096679688,16667
2025-05-08 18:40:00+00:00,523.0601196289062,523.1165161132812,522.8400268554688,522.8699951171875,26742
2025-05-08 18:45:00+00:00,522.8499755859375,523.036376953125,522.781005859375,523.0,26756
2025-05-08 18:50:00+00:00,522.7000122070312,522.885009765625,522.4000244140625,522.6900024414062,22452
2025-05-08 18:55:00+00:00,522.4099731445312,522.7349853515625,522.3900146484375,522.68701171875,18054
2025-05-08 19:00:00+00:00,522.3862915039062,522.4500122070312,521.89501953125,522.375,43311
2025-05-08 19:05:00+00:00,522.0195922851562,522.4194946289062,521.864990234375,522.280029296875,63675
2025-05-08 19:10:00+00:00,522.0100708007812,522.1300048828125,521.7999877929688,521.97998046875,36499
2025-05-08 19:15:00+00:00,522.2100219726562,522.219970703125,521.864990234375,522.0250244140625,33981
2025-05-08 19:20:00+00:00,522.97802734375,523.3800048828125,522.2598876953125,522.27001953125,72362
